Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Season
25,Male,Sunglasses,Accessories,60,Vermont,Winter
39,Male,Belt,Accessories,87,Iowa,Summer
49,Male,Gloves,Accessories,41,Maryland,Spring
25,Male,Pants,Clothing,83,New Mexico,Spring
23,Male,Scarf,Accessories,81,Louisiana,Spring
33,Male,T-shirt,Clothing,56,New Mexico,Summer
60,Male,Shoes,Footwear,58,South Carolina,Summer
51,Male,Pants,Clothing,84,Illinois,Spring
23,Male,Gloves,Accessories,21,Minnesota,Fall
20,Male,Socks,Clothing,35,Oregon,Summer
51,Male,Sneakers,Footwear,43,Tennessee,Summer
23,Female,Shorts,Clothing,20,Maryland,Summer
67,Female,Blouse,Clothing,36,Wisconsin,Fall
23,Female,Coat,Outerwear,70,Idaho,Fall
26,Female,Sunglasses,Accessories,83,Wyoming,Summer
52,Female,Shorts,Clothing,76,Indiana,Winter
52,Female,Dress,Clothing,81,Texas,Summer
52,Female,Handbag,Accessories,47,Ohio,Summer
35,Female,Boots,Footwear,35,Kansas,Summer
24,Female,Pants,Clothing,85,South Carolina,Spring
43,Female,Boots,Footwear,96,Michigan,Fall
25,Female,Skirt,Clothing,98,Nebraska,Summer
46,Female,Sneakers,Footwear,52,Wisconsin,Fall
22,Female,Jewelry,Accessories,84,Illinois,Winter
70,Female,T-shirt,Clothing,71,Louisiana,Winter
49,Female,Sandals,Footwear,95,Ohio,Winter
48,Female,Boots,Footwear,47,Maryland,Summer
59,Female,Coat,Outerwear,75,Texas,Summer
39,Female,Belt,Accessories,28,Illinois,Spring
30,Female,Sunglasses,Accessories,44,Pennsylvania,Fall
37,Female,Sandals,Footwear,64,Alabama,Winter
56,Female,Boots,Footwear,28,West Virginia,Spring
67,Female,Hoodie,Clothing,21,Nevada,Summer
40,Female,Hat,Accessories,41,Florida,Fall
24,Female,Shorts,Clothing,38,Virginia,Winter
43,Female,Backpack,Accessories,77,Kentucky,Spring
45,Female,Shorts,Clothing,43,Connecticut,Spring
33,Female,Belt,Accessories,91,Montana,Spring
53,Female,Shorts,Clothing,68,Montana,Spring
44,Female,Socks,Clothing,37,Nebraska,Fall
23,Female,Shoes,Footwear,23,Massachusetts,Summer
59,Female,Sneakers,Footwear,65,North Carolina,Winter
68,Female,Backpack,Accessories,30,Montana,Summer
46,Female,Dress,Clothing,45,Washington,Summer
56,Female,Boots,Footwear,25,Virginia,Winter
40,Female,Socks,Clothing,72,Georgia,Winter
61,Female,Dress,Clothing,75,Delaware,Fall
53,Female,Handbag,Accessories,63,West Virginia,Spring
29,Female,Blouse,Clothing,35,Wyoming,Fall
44,Female,Belt,Accessories,32,New Mexico,Summer
43,Female,Pants,Clothing,25,Nebraska,Winter
40,Female,Sneakers,Footwear,90,Washington,Spring
55,Female,Boots,Footwear,70,Hawaii,Summer
66,Female,Sunglasses,Accessories,27,Louisiana,Spring
50,Female,Hat,Accessories,92,Tennessee,Fall
57,Female,Coat,Outerwear,20,South Dakota,Spring
42,Female,Jacket,Outerwear,52,Delaware,Winter
55,Female,Hoodie,Clothing,57,Virginia,Summer
25,Female,Boots,Footwear,96,Utah,Fall
22,Female,T-shirt,Clothing,68,California,Winter
49,Female,Sweater,Clothing,30,Idaho,Summer
70,Female,Shoes,Footwear,37,Texas,Fall
56,Female,Scarf,Accessories,42,Tennessee,Winter
52,Female,Dress,Clothing,54,Tennessee,Spring
65,Female,Jacket,Outerwear,81,Washington,Spring
24,Female,Shoes,Footwear,40,Alabama,Spring
32,Female,Backpack,Accessories,88,Nebraska,Fall
57,Female,Dress,Clothing,94,Alabama,Summer
35,Female,Shirt,Clothing,54,Illinois,Winter
69,Female,Jacket,Outerwear,51,Wisconsin,Summer
30,Female,Sunglasses,Accessories,22,Nebraska,Spring
37,Female,Jacket,Outerwear,95,North Dakota,Fall
19,Female,Coat,Outerwear,57,Mississippi,Fall
53,Female,Sweater,Clothing,45,Iowa,Winter
25,Female,Sneakers,Footwear,92,Mississippi,Winter
47,Female,Shoes,Footwear,40,Colorado,Spring
18,Female,Sunglasses,Accessories,62,Nebraska,Winter
22,Female,Shorts,Clothing,90,Virginia,Winter
69,Female,Hoodie,Clothing,82,Louisiana,Fall
55,Female,Scarf,Accessories,52,Maryland,Spring
19,Female,Sandals,Footwear,70,Minnesota,Spring
23,Female,Hat,Accessories,83,Maine,Spring
54,Female,Shoes,Footwear,49,Texas,Summer
52,Female,Sneakers,Footwear,91,Missouri,Spring
64,Female,Backpack,Accessories,99,Mississippi,Summer
33,Female,Belt,Accessories,92,Michigan,Winter
40,Female,Shirt,Clothing,87,Colorado,Winter
26,Female,Skirt,Clothing,28,Florida,Winter
31,Female,Gloves,Accessories,71,Montana,Summer
23,Female,Gloves,Accessories,32,Wisconsin,Winter
52,Female,Handbag,Accessories,33,Wisconsin,Summer
21,Female,Socks,Clothing,75,Delaware,Winter
31,Female,Backpack,Accessories,83,North Carolina,Summer
63,Female,Jeans,Clothing,93,New York,Summer
46,Female,Skirt,Clothing,29,California,Spring
44,Female,Hoodie,Clothing,25,Montana,Spring
57,Female,Jewelry,Accessories,76,North Carolina,Spring
50,Female,Sneakers,Footwear,81,Ohio,Summer
33,Female,Shirt,Clothing,80,Alaska,Winter
19,Female,Sunglasses,Accessories,70,Pennsylvania,Summer
68,Female,Dress,Clothing,81,Maine,Fall
27,Female,Shoes,Footwear,86,Texas,Spring
61,Female,Belt,Accessories,94,New Jersey,Fall
38,Female,Shirt,Clothing,66,Wyoming,Winter
28,Female,Boots,Footwear,98,Michigan,Summer
39,Female,Hoodie,Clothing,25,Ohio,Fall
18,Female,Jeans,Clothing,62,West Virginia,Winter
24,Female,Jacket,Outerwear,98,Virginia,Spring
64,Female,Jacket,Outerwear,53,Vermont,Spring
51,Female,Sandals,Footwear,66,Alaska,Spring
27,Female,Dress,Clothing,52,Minnesota,Fall
48,Female,Sweater,Clothing,64,Colorado,Winter
69,Female,Gloves,Accessories,59,Rhode Island,Spring
59,Female,Sunglasses,Accessories,61,New Jersey,Summer
59,Female,Belt,Accessories,97,Nevada,Winter
42,Female,Hat,Accessories,23,Minnesota,Winter
39,Female,Hat,Accessories,98,Delaware,Fall
32,Female,Blouse,Clothing,98,Illinois,Summer
68,Female,Shoes,Footwear,59,Washington,Summer
41,Female,Skirt,Clothing,82,Alaska,Fall
31,Female,Sneakers,Footwear,82,Michigan,Fall
58,Female,T-shirt,Clothing,41,Georgia,Fall
28,Female,Handbag,Accessories,52,West Virginia,Fall
63,Female,Sweater,Clothing,41,Arizona,Spring
64,Female,Gloves,Accessories,70,Colorado,Summer
66,Female,Dress,Clothing,91,Tennessee,Winter
31,Female,Dress,Clothing,95,Iowa,Spring
55,Female,Blouse,Clothing,25,Kansas,Spring
32,Female,Shirt,Clothing,89,Oklahoma,Fall
50,Female,Boots,Footwear,44,Nebraska,Fall
58,Female,Jacket,Outerwear,52,Maryland,Summer
18,Female,Backpack,Accessories,94,Pennsylvania,Spring
39,Female,Pants,Clothing,98,Arizona,Spring
56,Female,Boots,Footwear,40,Oklahoma,Fall
37,Female,Socks,Clothing,25,Montana,Fall
46,Female,Scarf,Accessories,62,Wyoming,Fall
52,Female,Blouse,Clothing,24,Idaho,Fall
70,Female,Belt,Accessories,57,Pennsylvania,Spring
61,Female,Sunglasses,Accessories,66,Montana,Winter
33,Female,Boots,Footwear,70,Ohio,Winter
65,Female,Sandals,Footwear,39,Mississippi,Spring
41,Female,Gloves,Accessories,34,Idaho,Spring
19,Female,Skirt,Clothing,38,Virginia,Spring
33,Female,Skirt,Clothing,70,Idaho,Winter
53,Female,Blouse,Clothing,80,Louisiana,Summer
54,Female,Handbag,Accessories,51,Colorado,Spring
36,Female,Boots,Footwear,79,West Virginia,Spring
56,Female,Boots,Footwear,92,Rhode Island,Summer
28,Female,Sweater,Clothing,85,North Carolina,Fall
34,Female,Socks,Clothing,63,Maine,Spring
43,Female,Gloves,Accessories,60,Iowa,Fall
54,Female,Shorts,Clothing,44,Kentucky,Winter
37,Female,Boots,Footwear,57,Massachusetts,Spring
33,Female,Jacket,Outerwear,24,New York,Fall
33,Female,Scarf,Accessories,35,Nebraska,Winter
55,Female,Jacket,Outerwear,73,Oklahoma,Winter
63,Female,Jewelry,Accessories,42,Oklahoma,Winter
52,Female,Hoodie,Clothing,20,Rhode Island,Winter
23,Female,T-shirt,Clothing,89,Maine,Spring
70,Female,Shirt,Clothing,76,Arkansas,Fall
64,Female,Shirt,Clothing,56,New Mexico,Winter
22,Female,Coat,Outerwear,100,Hawaii,Fall
46,Female,T-shirt,Clothing,44,Idaho,Winter
65,Female,Hoodie,Clothing,76,South Carolina,Spring
18,Female,Sunglasses,Accessories,97,Nevada,Fall
45,Female,Blouse,Clothing,39,South Carolina,Spring
56,Female,Hoodie,Clothing,100,Maryland,Spring
49,Female,Skirt,Clothing,62,Tennessee,Spring
66,Female,Shorts,Clothing,98,Arkansas,Summer
27,Female,Jeans,Clothing,31,Arizona,Summer
69,Female,Jacket,Outerwear,89,Ohio,Fall
66,Female,Hoodie,Clothing,91,North Dakota,Fall
45,Female,Shirt,Clothing,50,Vermont,Summer
31,Female,T-shirt,Clothing,32,Minnesota,Winter
33,Female,Blouse,Clothing,67,Idaho,Fall
43,Female,Skirt,Clothing,28,Maryland,Spring
25,Female,Backpack,Accessories,65,South Carolina,Winter
46,Female,Shorts,Clothing,73,California,Fall
67,Female,Shirt,Clothing,27,Georgia,Spring
26,Female,Backpack,Accessories,89,Vermont,Summer
35,Female,Shoes,Footwear,72,Georgia,Summer
61,Female,Skirt,Clothing,37,New Jersey,Fall
26,Female,Dress,Clothing,63,Utah,Summer
39,Female,Hat,Accessories,90,Utah,Fall
69,Female,Handbag,Accessories,62,North Carolina,Winter
32,Female,Handbag,Accessories,43,Florida,Fall
20,Female,Blouse,Clothing,96,Wisconsin,Fall
25,Female,Scarf,Accessories,83,Tennessee,Fall
56,Female,Jewelry,Accessories,67,Arizona,Fall
63,Female,Skirt,Clothing,90,Oregon,Spring
34,Female,Hoodie,Clothing,53,Virginia,Winter
29,Female,Scarf,Accessories,37,Maryland,Summer
43,Female,Jeans,Clothing,56,Arkansas,Fall
39,Female,Jacket,Outerwear,43,Texas,Fall
33,Female,T-shirt,Clothing,84,Vermont,Winter
51,Female,Pants,Clothing,50,Wyoming,Winter
65,Female,Shoes,Footwear,88,Alabama,Summer
51,Female,Jacket,Outerwear,50,Maine,Fall
70,Female,Scarf,Accessories,80,South Dakota,Summer
40,Female,T-shirt,Clothing,47,West Virginia,Spring
19,Female,Dress,Clothing,33,Ohio,Winter
28,Female,Coat,Outerwear,100,Arizona,Fall
51,Female,Sweater,Clothing,26,Ohio,Summer
32,Female,Hat,Accessories,79,New Mexico,Summer
26,Female,Backpack,Accessories,77,South Dakota,Summer
50,Female,Socks,Clothing,36,Oklahoma,Fall
68,Female,Jewelry,Accessories,21,Connecticut,Winter
33,Female,Boots,Footwear,72,Wisconsin,Fall
56,Female,Coat,Outerwear,25,New Hampshire,Spring
57,Female,Sweater,Clothing,79,Nebraska,Spring
58,Female,Blouse,Clothing,73,Nevada,Summer
40,Female,Belt,Accessories,71,New York,Spring
37,Female,Hat,Accessories,48,Pennsylvania,Winter
36,Female,Sandals,Footwear,28,Delaware,Fall
29,Female,Boots,Footwear,95,Mississippi,Winter
65,Female,Jacket,Outerwear,48,Iowa,Winter
44,Female,Dress,Clothing,93,Utah,Spring
34,Female,Jeans,Clothing,87,Maryland,Summer
31,Female,Shorts,Clothing,32,Utah,Fall
28,Female,Shirt,Clothing,38,Rhode Island,Spring
66,Female,Coat,Outerwear,54,Maryland,Fall
68,Female,Coat,Outerwear,75,Hawaii,Summer
37,Female,T-shirt,Clothing,56,Connecticut,Fall
58,Female,Sweater,Clothing,43,Illinois,Fall
28,Female,Skirt,Clothing,97,California,Fall
54,Female,Blouse,Clothing,75,Connecticut,Summer
21,Female,Sneakers,Footwear,55,Colorado,Summer
45,Female,Backpack,Accessories,49,Colorado,Winter
57,Female,Socks,Clothing,58,Georgia,Summer
47,Female,Jewelry,Accessories,34,North Dakota,Winter
46,Female,Shorts,Clothing,43,Idaho,Summer
63,Female,Jewelry,Accessories,48,Connecticut,Fall
44,Female,Sweater,Clothing,40,Montana,Spring
36,Female,Shirt,Clothing,29,Colorado,Summer
24,Female,Pants,Clothing,81,Kentucky,Fall
65,Female,Hoodie,Clothing,84,New Mexico,Spring
32,Female,Socks,Clothing,46,New Jersey,Summer
63,Female,Dress,Clothing,86,California,Summer
62,Female,Blouse,Clothing,57,North Dakota,Winter
19,Female,Skirt,Clothing,61,Florida,Winter
38,Female,Backpack,Accessories,90,Texas,Winter
59,Female,Blouse,Clothing,51,Oklahoma,Winter
22,Female,Socks,Clothing,48,Rhode Island,Spring
55,Female,Boots,Footwear,50,Arkansas,Summer
29,Female,Backpack,Accessories,82,Nevada,Summer
42,Female,Hat,Accessories,33,Utah,Spring
23,Female,Sandals,Footwear,28,Kentucky,Winter
70,Female,Hoodie,Clothing,42,Wisconsin,Spring
64,Female,Sunglasses,Accessories,43,Minnesota,Fall
39,Female,Jeans,Clothing,55,North Dakota,Winter
47,Female,T-shirt,Clothing,73,Ohio,Winter
22,Female,Dress,Clothing,39,Nevada,Spring
69,Female,Belt,Accessories,20,Kentucky,Spring
35,Female,Jewelry,Accessories,32,Kentucky,Spring
56,Female,Hoodie,Clothing,86,Montana,Summer
30,Female,Blouse,Clothing,91,Delaware,Summer
43,Female,Jacket,Outerwear,59,Montana,Fall
23,Female,Sneakers,Footwear,33,New Jersey,Summer
50,Female,Boots,Footwear,64,Nebraska,Spring
41,Female,Blouse,Clothing,67,Maryland,Winter
41,Female,Blouse,Clothing,43,Alabama,Winter
27,Female,Boots,Footwear,32,North Carolina,Spring
38,Female,Scarf,Accessories,39,Delaware,Spring
41,Female,Sandals,Footwear,41,Iowa,Spring
58,Female,Sunglasses,Accessories,53,New York,Winter
58,Female,Coat,Outerwear,27,Virginia,Spring
19,Female,Sunglasses,Accessories,82,Maryland,Summer
43,Female,Blouse,Clothing,87,Texas,Winter
27,Female,Backpack,Accessories,78,Louisiana,Winter
32,Female,Belt,Accessories,32,Mississippi,Summer
28,Female,Socks,Clothing,38,Ohio,Fall
48,Female,Shoes,Footwear,37,Oregon,Winter
43,Female,Coat,Outerwear,83,Wyoming,Winter
45,Female,Sweater,Clothing,72,Pennsylvania,Fall
26,Female,Shirt,Clothing,30,Oregon,Fall
62,Female,Shorts,Clothing,66,Oklahoma,Winter
58,Female,Shirt,Clothing,45,Colorado,Winter
19,Female,Sunglasses,Accessories,73,New York,Fall
64,Female,Shoes,Footwear,67,Minnesota,Winter
33,Female,Sunglasses,Accessories,72,Texas,Spring
20,Female,Handbag,Accessories,24,Wisconsin,Fall
45,Female,Sunglasses,Accessories,68,Kentucky,Winter
28,Female,Shirt,Clothing,70,Pennsylvania,Spring
47,Female,Shirt,Clothing,64,Rhode Island,Winter
54,Female,Sweater,Clothing,91,Illinois,Spring
64,Female,Handbag,Accessories,82,Maryland,Winter
45,Female,Shirt,Clothing,24,Missouri,Summer
40,Female,Jewelry,Accessories,80,Alabama,Spring
31,Female,Socks,Clothing,53,Maine,Winter
38,Female,T-shirt,Clothing,50,Mississippi,Spring
36,Female,Jewelry,Accessories,31,Alabama,Fall
65,Female,Backpack,Accessories,88,Alaska,Spring
27,Female,Hat,Accessories,52,Illinois,Summer
38,Female,Gloves,Accessories,22,Idaho,Fall
58,Female,Sneakers,Footwear,27,North Carolina,Spring
31,Female,Skirt,Clothing,34,Washington,Spring
28,Female,Handbag,Accessories,39,West Virginia,Spring
28,Female,Sunglasses,Accessories,53,Maine,Fall
32,Female,Sweater,Clothing,46,Kentucky,Winter
61,Female,Handbag,Accessories,85,Massachusetts,Summer
38,Female,Skirt,Clothing,86,Pennsylvania,Spring
54,Female,Socks,Clothing,63,Hawaii,Summer
29,Female,Shirt,Clothing,44,Virginia,Spring
50,Female,Sneakers,Footwear,95,New York,Summer
32,Female,Belt,Accessories,49,Delaware,Summer
38,Female,Pants,Clothing,77,Hawaii,Spring
52,Female,Jewelry,Accessories,63,Nebraska,Spring
61,Female,Pants,Clothing,83,Vermont,Winter
25,Female,Jewelry,Accessories,93,Iowa,Spring
22,Female,Jeans,Clothing,91,Iowa,Winter
47,Female,Scarf,Accessories,99,Arkansas,Fall
50,Female,Belt,Accessories,24,Alabama,Spring
45,Female,Dress,Clothing,82,Maryland,Summer
33,Female,T-shirt,Clothing,28,South Dakota,Winter
42,Female,Boots,Footwear,67,Vermont,Winter
52,Female,Dress,Clothing,88,Montana,Fall
69,Female,Jewelry,Accessories,70,South Dakota,Fall
55,Female,Skirt,Clothing,100,Ohio,Summer
38,Female,Handbag,Accessories,28,Texas,Summer
57,Female,Coat,Outerwear,48,Indiana,Spring
33,Female,Hoodie,Clothing,43,New Hampshire,Fall
57,Female,Pants,Clothing,40,California,Fall
52,Female,Boots,Footwear,97,Maine,Spring
44,Female,Coat,Outerwear,25,Ohio,Fall
48,Female,Scarf,Accessories,45,Delaware,Summer
52,Female,Boots,Footwear,49,Oklahoma,Fall
34,Female,Sneakers,Footwear,36,Indiana,Summer
26,Female,Sweater,Clothing,48,South Carolina,Fall
36,Female,Belt,Accessories,62,Vermont,Fall
24,Female,Jewelry,Accessories,74,Kansas,Winter
30,Female,Handbag,Accessories,100,Utah,Fall
31,Female,Jacket,Outerwear,39,New York,Fall
25,Female,Boots,Footwear,65,Indiana,Summer
57,Female,Sneakers,Footwear,99,Tennessee,Summer
61,Female,Scarf,Accessories,68,Georgia,Winter
30,Female,Coat,Outerwear,97,Nebraska,Summer
38,Female,Shorts,Clothing,47,Washington,Winter
53,Female,Shorts,Clothing,56,Idaho,Spring
31,Female,Jeans,Clothing,91,Louisiana,Fall
70,Female,Gloves,Accessories,93,New Jersey,Fall
21,Female,Pants,Clothing,36,Delaware,Winter
33,Female,Dress,Clothing,45,Wisconsin,Summer
60,Female,Pants,Clothing,44,West Virginia,Winter
45,Female,Gloves,Accessories,32,Texas,Spring
46,Female,Belt,Accessories,36,Hawaii,Summer
62,Female,Belt,Accessories,85,Arizona,Summer
63,Female,Skirt,Clothing,36,Louisiana,Winter
69,Female,Socks,Clothing,55,Nevada,Spring
46,Female,Belt,Accessories,20,Rhode Island,Summer
69,Female,Shirt,Clothing,91,Illinois,Fall
66,Female,Dress,Clothing,71,Utah,Summer
41,Female,Socks,Clothing,64,North Dakota,Spring
32,Female,Jacket,Outerwear,21,Kansas,Spring
69,Female,Sweater,Clothing,100,Nevada,Winter
29,Female,Jeans,Clothing,96,Virginia,Summer
70,Female,Jewelry,Accessories,91,Utah,Spring
41,Female,Sweater,Clothing,40,Idaho,Spring
31,Female,Hoodie,Clothing,53,Alaska,Summer
31,Female,Sunglasses,Accessories,48,New Hampshire,Winter
57,Female,Sandals,Footwear,70,Ohio,Winter
29,Female,Coat,Outerwear,29,Montana,Summer
70,Female,Belt,Accessories,29,Louisiana,Fall
51,Female,Blouse,Clothing,53,Oregon,Fall
45,Female,Skirt,Clothing,79,Arizona,Winter
18,Female,Shorts,Clothing,65,Alaska,Spring
37,Female,Dress,Clothing,99,Utah,Summer
23,Female,Sunglasses,Accessories,60,New York,Winter
39,Female,Shoes,Footwear,86,New Mexico,Winter
62,Female,Belt,Accessories,73,Louisiana,Winter
70,Female,Belt,Accessories,45,Ohio,Winter
20,Female,Belt,Accessories,70,Nevada,Summer
42,Female,Belt,Accessories,65,Idaho,Fall
41,Female,Skirt,Clothing,55,Arizona,Summer
24,Female,T-shirt,Clothing,65,Utah,Spring
37,Female,Scarf,Accessories,21,Wyoming,Spring
30,Female,Blouse,Clothing,26,Indiana,Summer
58,Female,Sunglasses,Accessories,71,Wisconsin,Summer
43,Female,Boots,Footwear,41,Texas,Summer
19,Female,Jacket,Outerwear,44,Utah,Winter
23,Female,Jeans,Clothing,81,Arkansas,Fall
65,Female,Sunglasses,Accessories,77,Pennsylvania,Summer
58,Female,Sandals,Footwear,26,Georgia,Fall
50,Female,Backpack,Accessories,31,Indiana,Summer
67,Female,Blouse,Clothing,82,Idaho,Spring
40,Female,Shoes,Footwear,60,Montana,Summer
55,Female,Shirt,Clothing,70,Tennessee,Fall
52,Female,Hoodie,Clothing,26,West Virginia,Winter
62,Female,Dress,Clothing,100,California,Summer
64,Female,Dress,Clothing,82,Georgia,Summer
43,Female,Sneakers,Footwear,24,Maryland,Spring
61,Female,Blouse,Clothing,74,Idaho,Summer
26,Female,Backpack,Accessories,58,California,Summer
22,Female,Sweater,Clothing,56,Alabama,Spring
51,Female,Boots,Footwear,37,Utah,Spring
69,Female,Handbag,Accessories,64,Kentucky,Spring
50,Female,Hoodie,Clothing,58,Vermont,Spring
51,Female,Belt,Accessories,44,Iowa,Summer
56,Female,Jewelry,Accessories,39,Georgia,Summer
59,Female,Blouse,Clothing,48,Alabama,Spring
18,Female,Handbag,Accessories,32,Nebraska,Fall
48,Female,Handbag,Accessories,79,Rhode Island,Winter
53,Female,Coat,Outerwear,27,South Dakota,Winter
45,Female,Belt,Accessories,98,Illinois,Fall
21,Female,Boots,Footwear,67,North Carolina,Winter
42,Female,Socks,Clothing,37,Florida,Winter
60,Female,Shoes,Footwear,49,Pennsylvania,Spring
21,Female,Sneakers,Footwear,74,Vermont,Fall
69,Female,Jewelry,Accessories,93,Colorado,Summer
40,Female,Handbag,Accessories,60,Utah,Summer
31,Female,Coat,Outerwear,76,Kentucky,Spring
44,Female,Sunglasses,Accessories,64,Wyoming,Summer
48,Female,Shoes,Footwear,38,Maine,Spring
32,Female,Shoes,Footwear,91,Maine,Winter
42,Female,Boots,Footwear,70,New Hampshire,Summer
27,Female,Sandals,Footwear,22,Kansas,Fall
69,Female,Gloves,Accessories,59,New Jersey,Spring
67,Female,Backpack,Accessories,22,North Carolina,Spring
41,Female,Handbag,Accessories,74,West Virginia,Winter
46,Female,Sweater,Clothing,71,Kentucky,Spring
47,Female,Coat,Outerwear,80,California,Summer
33,Female,T-shirt,Clothing,59,South Dakota,Fall
51,Female,Backpack,Accessories,96,California,Fall
26,Female,Sunglasses,Accessories,43,Connecticut,Winter
22,Female,Belt,Accessories,76,Idaho,Winter
49,Female,Jacket,Outerwear,59,North Dakota,Fall
58,Female,Skirt,Clothing,48,Michigan,Summer
70,Female,Belt,Accessories,22,Missouri,Spring
32,Female,Boots,Footwear,40,California,Winter
62,Female,Jeans,Clothing,73,Delaware,Spring
52,Female,Shoes,Footwear,26,Alabama,Fall
23,Female,Sweater,Clothing,41,New Hampshire,Spring
26,Female,Jewelry,Accessories,98,New York,Spring
58,Female,Shirt,Clothing,63,Oregon,Winter
26,Female,Boots,Footwear,55,Massachusetts,Winter
54,Female,Shorts,Clothing,90,Utah,Winter
66,Female,Handbag,Accessories,46,New Hampshire,Summer
60,Female,Sweater,Clothing,88,Illinois,Spring
32,Female,Belt,Accessories,95,Alaska,Spring
48,Female,Belt,Accessories,31,Wyoming,Fall
69,Female,Hoodie,Clothing,42,Colorado,Spring
64,Female,Sneakers,Footwear,44,Vermont,Winter
56,Female,T-shirt,Clothing,99,Utah,Spring
22,Female,Pants,Clothing,20,Illinois,Summer
46,Female,Scarf,Accessories,37,Idaho,Spring
24,Female,Sweater,Clothing,50,Nevada,Winter
47,Female,Handbag,Accessories,73,Utah,Summer
62,Female,Shirt,Clothing,84,North Carolina,Spring
34,Female,Dress,Clothing,64,Arkansas,Spring
50,Female,Sandals,Footwear,21,North Carolina,Fall
29,Female,Shirt,Clothing,36,Texas,Summer
68,Female,Dress,Clothing,81,Nevada,Winter
52,Female,Sunglasses,Accessories,54,Utah,Fall
29,Female,Socks,Clothing,63,Pennsylvania,Summer
22,Female,Sandals,Footwear,59,Georgia,Summer
62,Female,Hat,Accessories,53,Minnesota,Fall
69,Female,Shirt,Clothing,63,Kansas,Winter
48,Female,Shoes,Footwear,33,Delaware,Fall
66,Female,Pants,Clothing,64,New Mexico,Summer
42,Female,Shirt,Clothing,98,Michigan,Fall
50,Female,Hat,Accessories,85,Vermont,Winter
32,Female,Jewelry,Accessories,82,Idaho,Summer
51,Female,Jacket,Outerwear,85,South Dakota,Summer
27,Female,Shirt,Clothing,37,Illinois,Winter
43,Female,Pants,Clothing,56,Georgia,Summer
48,Female,Skirt,Clothing,33,Oregon,Fall
62,Female,Sandals,Footwear,57,Alabama,Winter
65,Female,Blouse,Clothing,31,Hawaii,Winter
50,Female,Socks,Clothing,69,Oregon,Fall
60,Female,Jacket,Outerwear,92,Illinois,Winter
19,Female,Handbag,Accessories,46,Texas,Fall
21,Female,Belt,Accessories,81,Kansas,Spring
19,Female,Blouse,Clothing,97,Texas,Fall
46,Female,Shirt,Clothing,93,Nebraska,Summer
21,Female,Handbag,Accessories,56,Arkansas,Spring
26,Female,Scarf,Accessories,53,South Dakota,Fall
50,Female,Coat,Outerwear,66,Montana,Spring
43,Female,Hoodie,Clothing,50,Florida,Fall
61,Female,Shorts,Clothing,97,Virginia,Summer
63,Female,Sandals,Footwear,79,Louisiana,Winter
46,Female,Shirt,Clothing,76,Louisiana,Fall
63,Female,Hoodie,Clothing,38,Louisiana,Fall
23,Female,Socks,Clothing,45,Georgia,Fall
57,Female,Handbag,Accessories,77,Iowa,Fall
57,Female,Jewelry,Accessories,51,California,Summer
33,Female,Coat,Outerwear,26,Oregon,Spring
57,Female,Sunglasses,Accessories,76,Maine,Winter
55,Female,Gloves,Accessories,94,Louisiana,Winter
65,Female,Jacket,Outerwear,32,Arkansas,Fall
60,Female,Sandals,Footwear,20,Maryland,Summer
52,Female,Pants,Clothing,20,Vermont,Summer
34,Female,Jacket,Outerwear,59,North Dakota,Fall
33,Female,Sweater,Clothing,97,Michigan,Summer
58,Female,T-shirt,Clothing,68,Arkansas,Spring
35,Female,Boots,Footwear,66,Kentucky,Spring
68,Female,Shoes,Footwear,85,Indiana,Spring
58,Female,Skirt,Clothing,32,Minnesota,Fall
34,Female,Coat,Outerwear,44,Louisiana,Spring
47,Female,Blouse,Clothing,95,Kentucky,Fall
35,Female,Sunglasses,Accessories,85,Georgia,Winter
34,Female,Gloves,Accessories,44,Alaska,Summer
36,Female,Sunglasses,Accessories,30,Mississippi,Winter
23,Female,Sneakers,Footwear,21,Kansas,Winter
68,Female,Hoodie,Clothing,22,Arizona,Summer
23,Female,Boots,Footwear,70,Maine,Spring
57,Female,Handbag,Accessories,29,Texas,Spring
21,Female,Shirt,Clothing,83,Virginia,Winter
45,Female,Sweater,Clothing,99,North Dakota,Winter
37,Female,Shorts,Clothing,35,West Virginia,Fall
18,Female,Belt,Accessories,40,North Carolina,Winter
55,Female,Blouse,Clothing,25,Georgia,Spring
52,Female,T-shirt,Clothing,64,New Mexico,Fall
49,Female,Belt,Accessories,90,North Carolina,Fall
56,Female,Socks,Clothing,88,Alabama,Fall
27,Female,Belt,Accessories,55,Connecticut,Winter
22,Female,Handbag,Accessories,90,Montana,Fall
18,Female,Shirt,Clothing,50,Montana,Winter
21,Female,Belt,Accessories,34,Maine,Fall
30,Female,Jewelry,Accessories,77,Mississippi,Winter
62,Female,Hat,Accessories,89,Louisiana,Winter
28,Female,Backpack,Accessories,87,Nebraska,Fall
66,Female,Dress,Clothing,77,Massachusetts,Winter
66,Female,Shoes,Footwear,85,Wisconsin,Winter
49,Female,Pants,Clothing,66,Nebraska,Summer
40,Female,Dress,Clothing,32,Arizona,Winter
49,Female,Jacket,Outerwear,92,Hawaii,Spring
19,Female,Shirt,Clothing,80,Georgia,Winter
24,Female,Dress,Clothing,78,Oregon,Fall
31,Female,Jeans,Clothing,24,Montana,Spring
35,Female,T-shirt,Clothing,59,Georgia,Fall
65,Female,Sunglasses,Accessories,41,Rhode Island,Spring
